datetime,in_avg_response_time,in_throughput,in_progress_requests,http_error_count,ballerina_error_count,cpu,memory,cpuPercentage,memoryPercentage
2021-03-09 15:37:00+00:00,0.0,0.0,0.0,0,0,1.486446,284.12109375,0.2972892,81.17745535714286
2021-03-09 15:37:10+00:00,0.0,0.0,0.0,0,0,1.486446,284.12109375,0.2972892,81.17745535714286
2021-03-09 15:37:20+00:00,0.0,0.0,0.0,0,0,1.486446,284.12109375,0.2972892,81.17745535714286
2021-03-09 15:37:40+00:00,0.0,0.0,0.0,0,0,1.486446,284.12109375,0.2972892,81.17745535714286
2021-03-09 15:37:50+00:00,0.0,0.0,0.0,0,0,1.486446,284.12109375,0.2972892,81.17745535714286
2021-03-09 15:38:00+00:00,0.0,0.0,0.0,0,0,2.18688,284.12109375,0.437376,81.17745535714286
2021-03-09 15:38:10+00:00,0.0,0.0,0.0,0,0,2.18688,284.12109375,0.437376,81.17745535714286
2021-03-09 15:38:20+00:00,0.0,0.0,0.0,0,0,2.18688,284.12109375,0.437376,81.17745535714286
2021-03-09 15:38:30+00:00,0.0,0.0,0.0,0,0,2.18688,284.12109375,0.437376,81.17745535714286
2021-03-09 15:38:50+00:00,63.06008784158416,11.947713964630037,0.7534238921156917,0,0,2.18688,284.12109375,0.437376,81.17745535714286
2021-03-09 15:39:00+00:00,9.755597904761904,11.892402076451155,0.116017492779613,0,0,86.459195,287.0390625,17.291839,82.01116071428571
2021-03-09 15:39:10+00:00,10.7635388515625,12.12695405021317,0.1305289410705827,0,0,86.459195,287.0390625,17.291839,82.01116071428571
2021-03-09 15:39:20+00:00,9.830527416,11.852835198179404,0.1165196213730324,0,0,86.459195,287.0390625,17.291839,82.01116071428571
2021-03-09 15:39:30+00:00,9.573951007874015,11.984523921864678,0.1147392448806265,0,0,86.459195,287.0390625,17.291839,82.01116071428571
2021-03-09 15:39:40+00:00,9.448883789855072,13.017639845297614,0.1230021661164041,0,0,86.459195,287.0390625,17.291839,82.01116071428571
2021-03-09 15:39:50+00:00,9.547997968503935,11.989049372226942,0.1144714190503162,0,0,86.459195,287.0390625,17.291839,82.01116071428571
2021-03-09 15:40:00+00:00,9.594168808,11.877613074876471,0.1139558248764728,0,0,78.713748,289.046875,15.7427496,82.58482142857143
2021-03-09 15:40:20+00:00,11.058656046511627,12.25071225071225,0.135476413105413,0,0,78.713748,289.046875,15.7427496,82.58482142857143
2021-03-09 15:40:30+00:00,9.956877362204724,12.064215825971312,0.1201219174503657,0,0,78.713748,289.046875,15.7427496,82.58482142857143
2021-03-09 15:40:40+00:00,9.979859472868217,12.022367194780989,0.1199815351351351,0,0,78.713748,289.046875,15.7427496,82.58482142857143
2021-03-09 15:40:50+00:00,10.003223611111112,11.958997722095672,0.1196285283788914,0,0,78.713748,289.046875,15.7427496,82.58482142857143
2021-03-09 15:41:00+00:00,10.8299731796875,12.160364810944328,0.1316964247577427,0,0,80.306219,289.3046875,16.0612438,82.65848214285715
2021-03-09 15:41:10+00:00,9.774170592592592,12.816861293078896,0.12527418874015,0,0,80.306219,289.3046875,16.0612438,82.65848214285715
2021-03-09 15:41:20+00:00,9.897059,11.89914061762206,0.1177664967419019,0,0,80.306219,289.3046875,16.0612438,82.65848214285715
2021-03-09 15:41:30+00:00,10.51439140944882,12.047049895655476,0.1266673979320812,0,0,80.306219,289.3046875,16.0612438,82.65848214285715
2021-03-09 15:41:40+00:00,10.23274224,11.833759348669886,0.1210918091451292,0,0,80.306219,289.3046875,16.0612438,82.65848214285715
2021-03-09 15:41:50+00:00,10.00065427131783,12.25420347677401,0.1225500523415978,0,0,80.306219,289.3046875,16.0612438,82.65848214285715
2021-03-09 15:42:00+00:00,10.719752496,11.876484560570072,0.1273129750118765,0,0,78.793695,289.3046875,15.758738999999998,82.65848214285715
2021-03-09 15:42:10+00:00,10.32229852,11.859582542694495,0.1224181513282732,0,0,78.793695,289.3046875,15.758738999999998,82.65848214285715
2021-03-09 15:42:20+00:00,9.479209133858268,12.06306990881459,0.114348362462006,0,0,78.793695,289.3046875,15.758738999999998,82.65848214285715
2021-03-09 15:42:30+00:00,10.931224385826772,12.052766442061309,0.1317514944481351,0,0,78.793695,289.3046875,15.758738999999998,82.65848214285715
2021-03-09 15:42:40+00:00,9.606047921875,12.160364810944328,0.1168130471214136,0,0,78.793695,289.3046875,15.758738999999998,82.65848214285715
2021-03-09 15:42:50+00:00,9.846727330708662,12.065361960858825,0.1188043293748812,0,0,78.793695,289.3046875,15.758738999999998,82.65848214285715
2021-03-09 15:43:00+00:00,10.798879171875,12.15574548907882,0.1312684267806267,0,0,77.908409,289.62890625,15.5816818,82.75111607142858
2021-03-09 15:43:10+00:00,9.884581751937985,12.21938050582552,0.1207834655678696,0,0,77.908409,289.62890625,15.5816818,82.75111607142858
2021-03-09 15:43:30+00:00,9.884175515151515,12.529663028001895,0.1238453885144755,0,0,77.908409,289.62890625,15.5816818,82.75111607142858
2021-03-09 15:43:40+00:00,11.548874414634144,11.68646080760095,0.1349654682185272,0,0,77.908409,289.62890625,15.5816818,82.75111607142858
2021-03-09 15:43:50+00:00,9.937527161290324,11.755783086841108,0.1168234137277209,0,0,77.908409,289.62890625,15.5816818,82.75111607142858
2021-03-09 15:44:00+00:00,9.601097937984497,12.24373576309795,0.1175533061883067,0,0,79.372583,289.6171875,15.8745166,82.74776785714286
2021-03-09 15:44:10+00:00,10.704685403100775,12.719384736738316,0.1361570121277854,0,0,79.372583,289.6171875,15.8745166,82.74776785714286
