datetime,in_avg_response_time,in_throughput,in_progress_requests,http_error_count,ballerina_error_count,cpu,memory,cpuPercentage,memoryPercentage
2021-03-11 17:10:00+00:00,0.0,0.0,0.0,0,0,1.722429,168.109375,0.3444858,48.03125
2021-03-11 17:10:10+00:00,0.0,0.0,0.0,0,0,1.722429,168.109375,0.3444858,48.03125
2021-03-11 17:10:20+00:00,0.0,0.0,0.0,0,0,1.722429,168.109375,0.3444858,48.03125
2021-03-11 17:10:30+00:00,0.0,0.0,0.0,0,0,1.722429,168.109375,0.3444858,48.03125
2021-03-11 17:10:40+00:00,0.0,0.0,0.0,0,0,1.722429,168.109375,0.3444858,48.03125
2021-03-11 17:10:50+00:00,0.0,0.0,0.0,0,0,1.722429,168.109375,0.3444858,48.03125
2021-03-11 17:11:00+00:00,0.0,0.0,0.0,0,0,1.689419,168.140625,0.3378838,48.04017857142857
2021-03-11 17:11:10+00:00,0.0,0.0,0.0,0,0,1.689419,168.140625,0.3378838,48.04017857142857
2021-03-11 17:11:30+00:00,0.0,0.0,0.0,0,0,1.689419,168.140625,0.3378838,48.04017857142857
2021-03-11 17:11:40+00:00,0.0,0.0,0.0,0,0,1.689419,168.140625,0.3378838,48.04017857142857
2021-03-11 17:11:50+00:00,0.0,0.0,0.0,0,0,1.689419,168.140625,0.3378838,48.04017857142857
2021-03-11 17:12:00+00:00,0.0,0.0,0.0,0,0,2.582575,168.5234375,0.5165150000000001,48.14955357142857
2021-03-11 17:12:10+00:00,0.0,0.0,0.0,0,0,2.582575,168.5234375,0.5165150000000001,48.14955357142857
2021-03-11 17:12:20+00:00,0.0,0.0,0.0,0,0,2.582575,168.5234375,0.5165150000000001,48.14955357142857
2021-03-11 17:12:30+00:00,0.0,0.0,0.0,0,0,2.582575,168.5234375,0.5165150000000001,48.14955357142857
2021-03-11 17:12:40+00:00,0.0,0.0,0.0,0,0,2.582575,168.5234375,0.5165150000000001,48.14955357142857
2021-03-11 17:12:50+00:00,0.0,0.0,0.0,0,0,2.582575,168.5234375,0.5165150000000001,48.14955357142857
2021-03-11 17:13:00+00:00,0.0,0.0,0.0,0,0,1.801075,168.5234375,0.360215,48.14955357142857
2021-03-11 17:13:10+00:00,0.0,0.0,0.0,0,0,1.801075,168.5234375,0.360215,48.14955357142857
2021-03-11 17:13:20+00:00,0.0,0.0,0.0,0,0,1.801075,168.5234375,0.360215,48.14955357142857
2021-03-11 17:13:30+00:00,0.0,0.0,0.0,0,0,1.801075,168.5234375,0.360215,48.14955357142857
2021-03-11 17:13:40+00:00,0.0,0.0,0.0,0,0,1.801075,168.5234375,0.360215,48.14955357142857
2021-03-11 17:13:50+00:00,0.0,0.0,0.0,0,0,1.801075,168.5234375,0.360215,48.14955357142857
2021-03-11 17:14:00+00:00,0.0,0.0,0.0,0,0,1.856128,168.5234375,0.3712256,48.14955357142857
2021-03-11 17:14:10+00:00,0.0,0.0,0.0,0,0,1.856128,168.5234375,0.3712256,48.14955357142857
