datetime,in_avg_response_time,in_throughput,in_progress_requests,http_error_count,ballerina_error_count,cpu,memory,cpuPercentage,memoryPercentage
2021-03-09 06:54:00+00:00,0.0,0.0,0.0,0,0,1.682242,256.37109375,0.3364484,73.24888392857143
2021-03-09 06:54:10+00:00,0.0,0.0,0.0,0,0,1.682242,256.37109375,0.3364484,73.24888392857143
2021-03-09 06:54:20+00:00,0.0,0.0,0.0,0,0,1.682242,256.37109375,0.3364484,73.24888392857143
2021-03-09 06:54:30+00:00,0.0,0.0,0.0,0,0,1.682242,256.37109375,0.3364484,73.24888392857143
2021-03-09 06:54:40+00:00,0.0,0.0,0.0,0,0,1.682242,256.37109375,0.3364484,73.24888392857143
2021-03-09 06:54:50+00:00,0.0,0.0,0.0,0,0,1.682242,256.37109375,0.3364484,73.24888392857143
2021-03-09 06:55:00+00:00,0.0,0.0,0.0,0,0,1.566199,256.37109375,0.3132398,73.24888392857143
2021-03-09 06:55:20+00:00,0.0,0.0,0.0,0,0,1.566199,256.37109375,0.3132398,73.24888392857143
2021-03-09 06:55:30+00:00,0.0,0.0,0.0,0,0,1.566199,256.37109375,0.3132398,73.24888392857143
2021-03-09 06:55:40+00:00,0.0,0.0,0.0,0,0,1.566199,256.37109375,0.3132398,73.24888392857143
2021-03-09 06:55:50+00:00,0.0,0.0,0.0,0,0,1.566199,256.37109375,0.3132398,73.24888392857143
2021-03-09 06:56:00+00:00,0.0,0.0,0.0,0,0,1.719725,256.37109375,0.343945,73.24888392857143
2021-03-09 06:56:10+00:00,0.0,0.0,0.0,0,0,1.719725,256.37109375,0.343945,73.24888392857143
2021-03-09 06:56:20+00:00,0.0,0.0,0.0,0,0,1.719725,256.37109375,0.343945,73.24888392857143
2021-03-09 06:56:30+00:00,0.0,0.0,0.0,0,0,1.719725,256.37109375,0.343945,73.24888392857143
2021-03-09 06:56:40+00:00,0.0,0.0,0.0,0,0,1.719725,256.37109375,0.343945,73.24888392857143
2021-03-09 06:56:50+00:00,0.0,0.0,0.0,0,0,1.719725,256.37109375,0.343945,73.24888392857143
2021-03-09 06:57:00+00:00,0.0,0.0,0.0,0,0,1.775589,256.46484375,0.3551178,73.27566964285714
2021-03-09 06:57:10+00:00,0.0,0.0,0.0,0,0,1.775589,256.46484375,0.3551178,73.27566964285714
2021-03-09 06:57:20+00:00,0.0,0.0,0.0,0,0,1.775589,256.46484375,0.3551178,73.27566964285714
2021-03-09 06:57:30+00:00,0.0,0.0,0.0,0,0,1.775589,256.46484375,0.3551178,73.27566964285714
2021-03-09 06:57:40+00:00,0.0,0.0,0.0,0,0,1.775589,256.46484375,0.3551178,73.27566964285714
2021-03-09 06:57:50+00:00,0.0,0.0,0.0,0,0,1.775589,256.46484375,0.3551178,73.27566964285714
2021-03-09 06:58:00+00:00,0.0,0.0,0.0,0,0,1.66066,256.37890625,0.332132,73.25111607142857
2021-03-09 06:58:10+00:00,0.0,0.0,0.0,0,0,1.66066,256.37890625,0.332132,73.25111607142857
2021-03-09 06:58:20+00:00,0.0,0.0,0.0,0,0,1.66066,256.37890625,0.332132,73.25111607142857
2021-03-09 06:58:30+00:00,0.0,0.0,0.0,0,0,1.66066,256.37890625,0.332132,73.25111607142857
2021-03-09 06:58:50+00:00,0.0,0.0,0.0,0,0,1.66066,256.37890625,0.332132,73.25111607142857
2021-03-09 06:59:00+00:00,0.0,0.0,0.0,0,0,91.539171,265.4375,18.3078342,75.83928571428571
2021-03-09 06:59:10+00:00,0.0,0.0,0.0,0,0,91.539171,265.4375,18.3078342,75.83928571428571
2021-03-09 06:59:20+00:00,0.0,0.0,0.0,0,0,91.539171,265.4375,18.3078342,75.83928571428571
2021-03-09 06:59:30+00:00,847.1624403,2.849273435274005,2.4137974365086903,0,0,91.539171,265.4375,18.3078342,75.83928571428571
2021-03-09 06:59:40+00:00,14.26758014074074,25.64589665653495,0.3659048858282674,0,0,91.539171,265.4375,18.3078342,75.83928571428571
2021-03-09 06:59:50+00:00,8.183915758364313,25.497630331753555,0.2086704586729858,0,0,91.539171,265.4375,18.3078342,75.83928571428571
2021-03-09 07:00:00+00:00,9.681561781481482,26.310660689923992,0.2547282869810953,0,0,108.893919,265.44140625,21.7787838,75.84040178571428
