datetime,in_avg_response_time,in_throughput,in_progress_requests,http_error_count,ballerina_error_count,cpu,memory,cpuPercentage,memoryPercentage
2021-02-17 12:03:50+00:00,0.4354908201803833,168.32716576525286,0.0733049354777493,0,0,134.862355,171.84375,26.972471,49.098214285714285
2021-02-17 12:04:00+00:00,0.4328906553106212,141.57367126915074,0.0612859193304331,0,0,130.632662,171.9140625,26.1265324,49.11830357142858
2021-02-17 12:04:10+00:00,0.4241669772856331,172.61321309547148,0.073216824838267,0,0,130.632662,171.9140625,26.1265324,49.11830357142858
2021-02-17 12:04:20+00:00,0.4187586865256125,172.3112347692603,0.0721568263455818,0,0,130.632662,171.9140625,26.1265324,49.11830357142858
2021-02-17 12:04:30+00:00,0.4197341328252586,174.37114380635975,0.0731895208353108,0,0,130.632662,171.9140625,26.1265324,49.11830357142858
2021-02-17 12:04:40+00:00,0.4260232390087929,118.78085833649828,0.0506034060007595,0,0,130.632662,171.9140625,26.1265324,49.11830357142858
2021-02-17 12:04:50+00:00,0.426184424680378,170.23088569265707,0.0725497520817562,0,0,130.632662,171.9140625,26.1265324,49.11830357142858
2021-02-17 12:05:00+00:00,0.4278848521787093,171.62059825823553,0.0734338543165467,0,0,126.347383,172.0234375,25.2694766,49.14955357142857
2021-02-17 12:05:10+00:00,0.4298860236263736,163.0970517071422,0.0701131430235684,0,0,126.347383,172.0234375,25.2694766,49.14955357142857
2021-02-17 12:05:20+00:00,0.4219747024308465,112.5259385021694,0.0474830994152046,0,0,126.347383,172.0234375,25.2694766,49.14955357142857
2021-02-17 12:05:30+00:00,0.4352430897277227,150.0185666542889,0.065294544467137,0,0,126.347383,172.0234375,25.2694766,49.14955357142857
2021-02-17 12:05:40+00:00,0.4316491154929577,168.42205142802922,0.0726992295284182,0,0,126.347383,172.0234375,25.2694766,49.14955357142857
2021-02-17 12:05:50+00:00,0.4233995047459519,169.61833506960886,0.0718163190643053,0,0,126.347383,172.0234375,25.2694766,49.14955357142857
2021-02-17 12:06:00+00:00,0.42386028125,154.82402049141447,0.0656237528697467,0,0,96.888829,171.953125,19.3777658,49.129464285714285
2021-02-17 12:06:10+00:00,0.4169588111702128,106.85865858279652,0.0445556592459264,0,0,96.888829,171.953125,19.3777658,49.129464285714285
2021-02-17 12:06:20+00:00,0.4263462472392638,154.64895635673625,0.0659340021821631,0,0,96.888829,171.953125,19.3777658,49.129464285714285
2021-02-17 12:06:40+00:00,0.4205516102984201,162.0673304883831,0.0681576768136557,0,0,96.888829,171.953125,19.3777658,49.129464285714285
2021-02-17 12:06:50+00:00,0.4307284815340909,133.7640129203876,0.057615970169105,0,0,96.888829,171.953125,19.3777658,49.129464285714285
2021-02-17 12:07:00+00:00,0.4152746975524475,106.26044956344046,0.0441272760542448,0,0,125.700834,172.05859375,25.140166800000003,49.15959821428572
2021-02-17 12:07:10+00:00,0.4333144206036745,147.2463768115942,0.0638039784541062,0,0,125.700834,172.05859375,25.140166800000003,49.15959821428572
2021-02-17 12:07:20+00:00,0.4292226013513514,151.39960941132708,0.0649841341951083,0,0,125.700834,172.05859375,25.140166800000003,49.15959821428572
2021-02-17 12:07:30+00:00,0.4294112194679564,156.94088623209032,0.0673921773413037,0,0,125.700834,172.05859375,25.140166800000003,49.15959821428572
2021-02-17 12:07:40+00:00,0.4408954509466437,163.30928511196478,0.0720023209032137,0,0,125.700834,172.05859375,25.140166800000003,49.15959821428572
2021-02-17 12:07:50+00:00,0.4343706729857819,99.99052222538148,0.0434329504312387,0,0,125.700834,172.05859375,25.140166800000003,49.15959821428572
2021-02-17 12:08:00+00:00,0.4286498590337524,143.45390676920155,0.0614914969144593,0,0,134.299996,172.07421875,26.8599992,49.1640625
2021-02-17 12:08:10+00:00,0.4489000533333333,170.8266109898453,0.0766840747840941,0,0,134.299996,172.07421875,26.8599992,49.1640625
2021-02-17 12:08:20+00:00,0.4242586279863481,165.75523288704508,0.0703230876862153,0,0,134.299996,172.07421875,26.8599992,49.1640625
2021-02-17 12:08:30+00:00,0.4341052149080348,98.05410536307546,0.0425657984812529,0,0,134.299996,172.07421875,26.8599992,49.1640625
2021-02-17 12:08:40+00:00,0.4214738425872925,163.27102803738316,0.0688144675700934,0,0,134.299996,172.07421875,26.8599992,49.1640625
2021-02-17 12:08:50+00:00,0.4403985433386838,118.27242524916944,0.0520870037968675,0,0,134.299996,172.07421875,26.8599992,49.1640625
2021-02-17 12:09:00+00:00,0.4373371973770492,144.45391683243344,0.0631750711376337,0,0,122.703744,172.03125,24.5407488,49.15178571428571
2021-02-17 12:09:10+00:00,0.4295675942822384,155.94763801935116,0.06699005169797,0,0,122.703744,172.03125,24.5407488,49.15178571428571
2021-02-17 12:09:20+00:00,0.4334781885441527,79.50664136622392,0.0344643948766603,0,0,122.703744,172.03125,24.5407488,49.15178571428571
2021-02-17 12:09:40+00:00,0.4193177300855826,143.9673964553123,0.0603680818879727,0,0,122.703744,172.03125,24.5407488,49.15178571428571
2021-02-17 12:09:50+00:00,0.4353824693877551,171.9950668817,0.0748836369414666,0,0,122.703744,172.03125,24.5407488,49.15178571428571
2021-02-17 12:10:00+00:00,0.4236868687040181,167.6947897883648,0.0710500803834108,0,0,97.520239,172.1328125,19.5040478,49.18080357142857
2021-02-17 12:10:10+00:00,0.4377209496717724,86.58582796513831,0.037900430845017,0,0,97.520239,172.1328125,19.5040478,49.18080357142857
2021-02-17 12:10:20+00:00,0.4348386674786845,160.69680955177137,0.0698771865335682,0,0,97.520239,172.1328125,19.5040478,49.18080357142857
2021-02-17 12:10:30+00:00,0.4283658514030612,148.45673167960612,0.0635937942624502,0,0,97.520239,172.1328125,19.5040478,49.18080357142857
2021-02-17 12:10:40+00:00,0.4378335882031676,170.1356625162609,0.0744911076008176,0,0,97.520239,172.1328125,19.5040478,49.18080357142857
2021-02-17 12:10:50+00:00,0.4443979431946007,163.78039793662492,0.0727836719786293,0,0,97.520239,172.1328125,19.5040478,49.18080357142857
2021-02-17 12:11:00+00:00,0.4421068571428571,89.20100455771555,0.0394363757789972,0,0,129.063858,172.23046875,25.8127716,49.20870535714285
2021-02-17 12:11:10+00:00,0.4473857787465939,170.19105917269522,0.0761410595436839,0,0,129.063858,172.23046875,25.8127716,49.20870535714285
2021-02-17 12:11:20+00:00,0.4240311398640997,167.28237188595244,0.0709329348299706,0,0,129.063858,172.23046875,25.8127716,49.20870535714285
2021-02-17 12:11:30+00:00,0.4271056651933702,171.85719711355867,0.0734011824914546,0,0,129.063858,172.23046875,25.8127716,49.20870535714285
2021-02-17 12:11:40+00:00,0.4242001893076249,108.2850906330075,0.0459345559457151,0,0,129.063858,172.23046875,25.8127716,49.20870535714285
2021-02-17 12:11:50+00:00,0.4388359725028058,168.70207327463788,0.0740325383887153,0,0,129.063858,172.23046875,25.8127716,49.20870535714285
2021-02-17 12:12:00+00:00,0.4227459443526171,168.3361157484697,0.0711634102207382,0,0,101.997297,172.234375,20.3994594,49.20982142857142
2021-02-17 12:12:10+00:00,0.4318879481397971,169.76076555023923,0.0733176287081339,0,0,101.997297,172.234375,20.3994594,49.20982142857142
