datetime,in_avg_response_time,in_throughput,in_progress_requests,http_error_count,ballerina_error_count,cpu,memory,cpuPercentage,memoryPercentage
2021-02-18 06:17:00+00:00,0.0,0.0,0.0,0,0,1.328308,258.90625,0.2656616,73.97321428571428
2021-02-18 06:17:10+00:00,0.0,0.0,0.0,0,0,1.328308,258.90625,0.2656616,73.97321428571428
2021-02-18 06:17:30+00:00,0.0,0.0,0.0,0,0,1.328308,258.90625,0.2656616,73.97321428571428
2021-02-18 06:17:40+00:00,0.0,0.0,0.0,0,0,1.328308,258.90625,0.2656616,73.97321428571428
2021-02-18 06:17:50+00:00,0.0,0.0,0.0,0,0,1.328308,258.90625,0.2656616,73.97321428571428
2021-02-18 06:18:00+00:00,0.0,0.0,0.0,0,0,1.222557,260.9453125,0.2445114,74.55580357142857
2021-02-18 06:18:10+00:00,0.0,0.0,0.0,0,0,1.222557,260.9453125,0.2445114,74.55580357142857
2021-02-18 06:18:20+00:00,0.0,0.0,0.0,0,0,1.222557,260.9453125,0.2445114,74.55580357142857
2021-02-18 06:18:30+00:00,0.0,0.0,0.0,0,0,1.222557,260.9453125,0.2445114,74.55580357142857
2021-02-18 06:18:40+00:00,0.0,0.0,0.0,0,0,1.222557,260.9453125,0.2445114,74.55580357142857
2021-02-18 06:18:50+00:00,0.0,0.0,0.0,0,0,1.222557,260.9453125,0.2445114,74.55580357142857
2021-02-18 06:19:00+00:00,0.0,0.0,0.0,0,0,1.417746,260.9453125,0.2835492,74.55580357142857
2021-02-18 06:19:10+00:00,0.0,0.0,0.0,0,0,1.417746,260.9453125,0.2835492,74.55580357142857
2021-02-18 06:19:20+00:00,0.0,0.0,0.0,0,0,1.417746,260.9453125,0.2835492,74.55580357142857
2021-02-18 06:19:30+00:00,0.0,0.0,0.0,0,0,1.417746,260.9453125,0.2835492,74.55580357142857
2021-02-18 06:19:40+00:00,0.0,0.0,0.0,0,0,1.417746,260.9453125,0.2835492,74.55580357142857
2021-02-18 06:19:50+00:00,0.0,0.0,0.0,0,0,1.417746,260.9453125,0.2835492,74.55580357142857
2021-02-18 06:20:00+00:00,0.0,0.0,0.0,0,0,1.46355,260.9453125,0.29271,74.55580357142857
2021-02-18 06:20:10+00:00,0.0,0.0,0.0,0,0,1.46355,260.9453125,0.29271,74.55580357142857
2021-02-18 06:20:20+00:00,0.0,0.0,0.0,0,0,1.46355,260.9453125,0.29271,74.55580357142857
2021-02-18 06:20:30+00:00,0.0,0.0,0.0,0,0,1.46355,260.9453125,0.29271,74.55580357142857
2021-02-18 06:20:50+00:00,0.0,0.0,0.0,0,0,1.46355,260.9453125,0.29271,74.55580357142857
2021-02-18 06:21:00+00:00,0.0,0.0,0.0,0,0,1.382158,260.9453125,0.2764316,74.55580357142857
2021-02-18 06:21:10+00:00,0.0,0.0,0.0,0,0,1.382158,260.9453125,0.2764316,74.55580357142857
2021-02-18 06:21:20+00:00,0.0,0.0,0.0,0,0,1.382158,260.9453125,0.2764316,74.55580357142857
2021-02-18 06:21:30+00:00,0.0,0.0,0.0,0,0,1.382158,260.9453125,0.2764316,74.55580357142857
2021-02-18 06:21:40+00:00,0.0,0.0,0.0,0,0,1.382158,260.9453125,0.2764316,74.55580357142857
2021-02-18 06:21:50+00:00,0.0,0.0,0.0,0,0,1.382158,260.9453125,0.2764316,74.55580357142857
2021-02-18 06:22:00+00:00,0.0,0.0,0.0,0,0,1.399742,261.015625,0.2799484,74.57589285714286
2021-02-18 06:22:10+00:00,0.0,0.0,0.0,0,0,1.399742,261.015625,0.2799484,74.57589285714286
2021-02-18 06:22:20+00:00,0.0,0.0,0.0,0,0,1.399742,261.015625,0.2799484,74.57589285714286
2021-02-18 06:22:30+00:00,0.0,0.0,0.0,0,0,1.399742,261.015625,0.2799484,74.57589285714286
2021-02-18 06:22:40+00:00,0.0,0.0,0.0,0,0,1.399742,261.015625,0.2799484,74.57589285714286
2021-02-18 06:22:50+00:00,0.0,0.0,0.0,0,0,1.399742,261.015625,0.2799484,74.57589285714286
2021-02-18 06:23:00+00:00,0.0,0.0,0.0,0,0,1.576474,260.9453125,0.3152948,74.55580357142857
2021-02-18 06:23:10+00:00,0.0,0.0,0.0,0,0,1.576474,260.9453125,0.3152948,74.55580357142857
2021-02-18 06:23:20+00:00,0.0,0.0,0.0,0,0,1.576474,260.9453125,0.3152948,74.55580357142857
2021-02-18 06:23:30+00:00,0.0,0.0,0.0,0,0,1.576474,260.9453125,0.3152948,74.55580357142857
2021-02-18 06:23:50+00:00,0.0,0.0,0.0,0,0,1.576474,260.9453125,0.3152948,74.55580357142857
2021-02-18 06:24:00+00:00,0.0,0.0,0.0,0,0,1.537425,260.9453125,0.307485,74.55580357142857
2021-02-18 06:24:10+00:00,0.0,0.0,0.0,0,0,1.537425,260.9453125,0.307485,74.55580357142857
2021-02-18 06:24:20+00:00,0.0,0.0,0.0,0,0,1.537425,260.9453125,0.307485,74.55580357142857
2021-02-18 06:24:30+00:00,0.0,0.0,0.0,0,0,1.537425,260.9453125,0.307485,74.55580357142857
2021-02-18 06:24:40+00:00,0.0,0.0,0.0,0,0,1.537425,260.9453125,0.307485,74.55580357142857
2021-02-18 06:24:50+00:00,0.0,0.0,0.0,0,0,1.537425,260.9453125,0.307485,74.55580357142857
2021-02-18 06:25:00+00:00,0.0,0.0,0.0,0,0,1.5366,260.9453125,0.30732,74.55580357142857
2021-02-18 06:25:10+00:00,0.0,0.0,0.0,0,0,1.5366,260.9453125,0.30732,74.55580357142857
