datetime,in_avg_response_time,in_throughput,in_progress_requests,http_error_count,ballerina_error_count,cpu,memory,cpuPercentage,memoryPercentage,is_anomaly
2021-02-19 10:10:00+00:00,0,0,0,0,0,248.438858,215.125,49.6877716,61.4642857142857,0
2021-02-19 10:10:10+00:00,0,0,0,0,0,248.438858,215.125,49.6877716,61.4642857142857,0
2021-02-19 10:10:20+00:00,0,0,0,0,0,248.438858,215.125,49.6877716,61.4642857142857,0
2021-02-19 10:10:30+00:00,0,0,0,0,0,248.438858,215.125,49.6877716,61.4642857142857,0
2021-02-19 10:10:40+00:00,869.90096778607,18.9336850037679,16.4704309085343,0,0,248.438858,215.125,49.6877716,61.4642857142857,0
2021-02-19 10:10:50+00:00,40.3164751678322,27.284869299752,1.100029755581,0,0,248.438858,215.125,49.6877716,61.4642857142857,0
2021-02-19 10:11:00+00:00,57.9165880089286,21.4662194537614,1.24325018821275,0,0,98.052148,249.83203125,19.6104296,71.3805803571428,0
2021-02-19 10:11:10+00:00,30.1578498316151,27.6405775075988,0.833580385733283,0,0,98.052148,249.83203125,19.6104296,71.3805803571428,0
2021-02-19 10:11:20+00:00,30.8975504895833,27.3530249786304,0.845141470320068,0,0,98.052148,249.83203125,19.6104296,71.3805803571428,0
2021-02-19 10:11:30+00:00,15.6504022840909,8.54120159176939,0.133673240900709,0,0,98.052148,249.83203125,19.6104296,71.3805803571428,0
2021-02-19 10:11:40+00:00,16.4667009803922,14.5368171021378,0.239373420427553,0,0,98.052148,249.83203125,19.6104296,71.3805803571428,0
2021-02-19 10:11:50+00:00,21.8934101746988,15.7749691152713,0.34536786933384,0,0,98.052148,249.83203125,19.6104296,71.3805803571428,0
2021-02-19 10:12:00+00:00,14.2786431275168,14.1581147852528,0.202158668377043,0,0,106.994764,254.875,21.3989528,72.8214285714286,0
2021-02-19 10:12:10+00:00,28.9681470258621,11.0182370820669,0.319177911759118,0,0,106.994764,254.875,21.3989528,72.8214285714286,0
2021-02-19 10:12:20+00:00,14.0143255534591,15.0553924817726,0.210991171574661,0,0,106.994764,254.875,21.3989528,72.8214285714286,0
2021-02-19 10:12:30+00:00,14.1154859329268,15.5775075987842,0.219884089380699,0,0,106.994764,254.875,21.3989528,72.8214285714286,0
2021-02-19 10:12:40+00:00,20.1340486240601,12.630579297246,0.254304697720798,0,0,106.994764,254.875,21.3989528,72.8214285714286,0
2021-02-19 10:12:50+00:00,20.4773720470588,16.1489503182293,0.330688063835851,0,0,106.994764,254.875,21.3989528,72.8214285714286,0
2021-02-19 10:13:00+00:00,18.5310139079755,15.6040589699406,0.289159033792839,0,0,123.638972,258.91796875,24.7277944,73.9765625,0
2021-02-19 10:13:20+00:00,24.4962110970874,9.78343465045593,0.239657080452128,0,0,123.638972,258.91796875,24.7277944,73.9765625,0
2021-02-19 10:13:30+00:00,45.31482448,16.913114912535,0.766414833671595,0,0,123.638972,258.91796875,24.7277944,73.9765625,0
2021-02-19 10:13:40+00:00,28.7630219941176,16.1366872330328,0.464139889795918,0,0,123.638972,258.91796875,24.7277944,73.9765625,0
2021-02-19 10:13:50+00:00,27.6440323663366,9.59711136450019,0.26530285718358,0,0,123.638972,258.91796875,24.7277944,73.9765625,0
2021-02-19 10:14:00+00:00,16.6301158765432,15.3948493775539,0.256018129050651,0,0,123.258226,265.8203125,24.6516452,75.9486607142857,0
2021-02-19 10:14:10+00:00,17.6274132865854,15.5819477434679,0.274669432684085,0,0,123.258226,265.8203125,24.6516452,75.9486607142857,0
2021-02-19 10:14:20+00:00,21.1065702743363,10.7353220596618,0.226585829469884,0,0,123.258226,265.8203125,24.6516452,75.9486607142857,0
2021-02-19 10:14:30+00:00,22.6489180151515,12.5391849529781,0.283998971976821,0,0,123.258226,265.8203125,24.6516452,75.9486607142857,0
2021-02-19 10:14:40+00:00,16.2342069156627,15.7704731141934,0.256021123693711,0,0,123.258226,265.8203125,24.6516452,75.9486607142857,0
2021-02-19 10:14:50+00:00,14.0072208372093,16.320333997533,0.228602522440459,0,0,123.258226,265.8203125,24.6516452,75.9486607142857,0
2021-02-19 10:15:00+00:00,16.6007777664234,13.0203383387189,0.216147743204714,0,0,115.184648,271.03515625,23.0369296,77.4386160714286,0
2021-02-19 10:15:10+00:00,14.9756104746835,14.9706272503316,0.224194282262649,0,0,115.184648,271.03515625,23.0369296,77.4386160714286,0
2021-02-19 10:15:20+00:00,14.0208937011494,16.5304959148774,0.231772326049781,0,0,115.184648,271.03515625,23.0369296,77.4386160714286,0
2021-02-19 10:15:30+00:00,66.7146055490196,9.68844984802432,0.646361109992401,0,0,115.184648,271.03515625,23.0369296,77.4386160714286,0
2021-02-19 10:15:40+00:00,12.4920513719512,15.5819477434679,0.194650491686461,0,0,115.184648,271.03515625,23.0369296,77.4386160714286,0
2021-02-19 10:15:50+00:00,14.4905698855422,15.7689750166239,0.228501434501757,0,0,115.184648,271.03515625,23.0369296,77.4386160714286,0
2021-02-19 10:16:00+00:00,25.9798020583333,11.4014251781473,0.296206769311164,0,0,123.523115,271.1015625,24.704623,77.4575892857143,0
2021-02-19 10:16:10+00:00,13.7170657845304,17.1971496437055,0.235894432969121,0,0,123.523115,271.1015625,24.704623,77.4575892857143,0
2021-02-19 10:16:20+00:00,12.86404340625,15.196124988128,0.195483611454079,0,0,123.523115,271.1015625,24.704623,77.4575892857143,0
2021-02-19 10:16:30+00:00,28.9438284351852,10.6498372941525,0.308247063504585,0,0,123.523115,271.1015625,24.704623,77.4575892857143,0
