datetime,in_avg_response_time,in_throughput,in_progress_requests,http_error_count,ballerina_error_count,cpu,memory,cpuPercentage,memoryPercentage,is_anomaly
2021-02-17 06:37:00+00:00,0,0,0,0,0,17.496577,111.87890625,3.4993154,31.9654017857143,0
2021-02-17 06:37:10+00:00,0,0,0,0,0,17.496577,111.87890625,3.4993154,31.9654017857143,0
2021-02-17 06:37:20+00:00,0,0,0,0,0,17.496577,111.87890625,3.4993154,31.9654017857143,0
2021-02-17 06:37:30+00:00,600.396938,0.094939713282066,0.05700151314915,0,0,17.496577,111.87890625,3.4993154,31.9654017857143,0
2021-02-17 06:37:40+00:00,55.6794933333333,0.284090909090909,0.015818037878788,0,0,17.496577,111.87890625,3.4993154,31.9654017857143,0
2021-02-17 06:37:50+00:00,0,0,0,0,0,17.496577,111.87890625,3.4993154,31.9654017857143,0
2021-02-17 06:38:00+00:00,0,0,0,0,0,154.577816,150.30859375,30.9155632,42.9453125,0
2021-02-17 06:38:10+00:00,0,0,0,0,0,154.577816,150.30859375,30.9155632,42.9453125,0
2021-02-17 06:38:20+00:00,96.5493236821705,12.2518757716782,1.1829103195935,0,0,154.577816,150.30859375,30.9155632,42.9453125,0
2021-02-17 06:38:30+00:00,90.6363540471204,36.2876413033153,3.28897950470219,0,0,154.577816,150.30859375,30.9155632,42.9453125,0
2021-02-17 06:38:40+00:00,96.0242854677419,35.2139341158652,3.3813928619841,0,0,154.577816,150.30859375,30.9155632,42.9453125,0
2021-02-17 06:38:50+00:00,95.1166651662198,35.4226020892688,3.36927978224122,0,0,154.577816,150.30859375,30.9155632,42.9453125,0
2021-02-17 06:39:00+00:00,82.0098151369426,29.8139004937334,2.44503246800228,0,0,117.319381,154.36328125,23.4638762,44.1037946428571,0
2021-02-17 06:39:10+00:00,92.9230962748092,37.3183933149748,3.4677406548286,0,0,117.319381,154.36328125,23.4638762,44.1037946428571,0
2021-02-17 06:39:20+00:00,83.2704475670103,36.8576042557234,3.06914920262183,0,0,117.319381,154.36328125,23.4638762,44.1037946428571,0
2021-02-17 06:39:40+00:00,78.3079451724138,35.7922719073388,2.80281926611602,0,0,117.319381,154.36328125,23.4638762,44.1037946428571,0
2021-02-17 06:39:50+00:00,81.9627185122951,23.1696894881778,1.8990507375368,0,0,117.319381,154.36328125,23.4638762,44.1037946428571,0
2021-02-17 06:40:00+00:00,95.6956230928382,35.7379846430941,3.41996870850318,0,0,80.615959,154.53125,16.1231918,44.1517857142857,0
2021-02-17 06:40:10+00:00,101.43027361596,38.0961428842865,3.86410219646589,0,0,80.615959,154.53125,16.1231918,44.1517857142857,0
2021-02-17 06:40:20+00:00,94.2771270482574,35.405790223066,3.33795618310394,0,0,80.615959,154.53125,16.1231918,44.1517857142857,0
2021-02-17 06:40:30+00:00,108.640581082988,23.509901473027,2.55412935723344,0,0,80.615959,154.53125,16.1231918,44.1517857142857,0
2021-02-17 06:40:40+00:00,91.3397891173184,33.9948722818346,3.10508446529294,0,0,80.615959,154.53125,16.1231918,44.1517857142857,0
2021-02-17 06:40:50+00:00,85.5077731627907,36.7556273150347,3.14289184291006,0,0,80.615959,154.53125,16.1231918,44.1517857142857,0
2021-02-17 06:41:00+00:00,90.1112833378378,35.1510545316359,3.16750663452404,0,0,125.630021,168.3125,25.1260042,48.0892857142857,0
2021-02-17 06:41:10+00:00,92.2928474276094,28.2158464753943,2.60412081379441,0,0,125.630021,168.3125,25.1260042,48.0892857142857,0
2021-02-17 06:41:20+00:00,92.741972720339,33.5227272727273,3.10896385823864,0,0,125.630021,168.3125,25.1260042,48.0892857142857,0
2021-02-17 06:41:30+00:00,85.7430224438776,37.2446555819477,3.19346933947743,0,0,125.630021,168.3125,25.1260042,48.0892857142857,0
2021-02-17 06:41:40+00:00,93.5535447098446,36.6502088872009,3.42875695575389,0,0,125.630021,168.3125,25.1260042,48.0892857142857,0
2021-02-17 06:41:50+00:00,80.4645796984615,30.8495491219744,2.48229600398671,0,0,125.630021,168.3125,25.1260042,48.0892857142857,0
2021-02-17 06:42:00+00:00,96.4901396056782,30.1159034771043,2.90588773085693,0,0,119.449661,168.5703125,23.8899322,48.1629464285714,0
2021-02-17 06:42:10+00:00,88.3901778405063,37.483393433289,3.31316381163409,0,0,119.449661,168.5703125,23.8899322,48.1629464285714,0
2021-02-17 06:42:20+00:00,93.050134005168,36.762610430322,3.42076582692125,0,0,119.449661,168.5703125,23.8899322,48.1629464285714,0
2021-02-17 06:42:30+00:00,93.5054602923977,32.4878882872613,3.03779494822836,0,0,119.449661,168.5703125,23.8899322,48.1629464285714,0
2021-02-17 06:42:40+00:00,101.573676518939,25.0640843064654,2.54585119158834,0,0,119.449661,168.5703125,23.8899322,48.1629464285714,0
2021-02-17 06:43:00+00:00,91.3914059948454,36.840106342575,3.36686911564755,0,0,1.392804,168.7265625,0.2785608,48.2075892857143,0
2021-02-17 06:43:10+00:00,95.1751604917127,34.3910317309519,3.27317196446893,0,0,1.392804,168.7265625,0.2785608,48.2075892857143,0
2021-02-17 06:43:20+00:00,93.6314584470284,36.7416690401595,3.44017605800816,0,0,1.392804,168.7265625,0.2785608,48.2075892857143,0
2021-02-17 06:43:30+00:00,67.9676043636364,5.40540540540541,0.367392456019656,0,0,1.392804,168.7265625,0.2785608,48.2075892857143,0
2021-02-17 06:43:40+00:00,0,0,0,0,0,1.392804,168.7265625,0.2785608,48.2075892857143,0
2021-02-17 06:43:50+00:00,0,0,0,0,0,1.392804,168.7265625,0.2785608,48.2075892857143,0
